n_real,generador,ratio,seed,n_synth,n_train,val_mse,test_mse,test_mae,test_r2,epoca_mejor,segundos
500,gaussiana,1,1,500,1000,0.5961296558380127,0.1974422186613083,0.33980846405029297,0.08487725257873535,213,7.4
500,gaussiana,1,2,500,1000,0.5604825615882874,0.18591062724590302,0.3262861669063568,0.13832485675811768,100,7.4
500,block_bootstrap,1,0,500,1000,0.49444177746772766,0.16291014850139618,0.3200768232345581,0.24492955207824707,110,7.5
500,block_bootstrap,1,1,500,1000,0.5802269577980042,0.18254494667053223,0.3234637677669525,0.15392440557479858,73,7.4
500,block_bootstrap,1,2,500,1000,0.6084740161895752,0.20141403377056122,0.34086886048316956,0.06646829843521118,229,7.2
500,vae,1,0,500,1000,0.4516722559928894,0.1434672623872757,0.29716166853904724,0.3350451588630676,167,8.8
500,vae,1,1,500,1000,0.4923219084739685,0.16623039543628693,0.3095252215862274,0.22954058647155762,247,8.9
500,vae,1,2,500,1000,0.5323038697242737,0.17497575283050537,0.3155154585838318,0.18900680541992188,241,8.8
500,wgan_gp,1,0,500,1000,0.5624478459358215,0.16720065474510193,0.3251308500766754,0.22504353523254395,215,14.2
500,wgan_gp,1,1,500,1000,0.4834652245044708,0.16571539640426636,0.3071215748786926,0.2319275140762329,222,14.4
500,wgan_gp,1,2,500,1000,0.5008087158203125,0.1667734831571579,0.3102830648422241,0.2270234227180481,95,14.3
500,realnvp,1,0,500,1000,0.5409601926803589,0.17169572412967682,0.3311154544353485,0.20420938730239868,81,13.5
500,realnvp,1,1,500,1000,0.46174100041389465,0.16338782012462616,0.3080576956272125,0.24271559715270996,254,12.9
500,realnvp,1,2,500,1000,0.49515244364738464,0.1636647880077362,0.3057042360305786,0.24143189191818237,291,13.4
500,jitter,3,0,1500,2000,0.43477147817611694,0.14510905742645264,0.29484233260154724,0.32743561267852783,62,10.3
500,jitter,3,1,1500,2000,0.40000486373901367,0.14771254360675812,0.29219380021095276,0.31536877155303955,153,10.4
500,jitter,3,2,1500,2000,0.44323524832725525,0.1477067470550537,0.2925344705581665,0.3153955936431885,129,10.5
500,gaussiana,3,0,1500,2000,0.44549334049224854,0.14964336156845093,0.30173543095588684,0.30641961097717285,213,10.5
500,gaussiana,3,1,1500,2000,0.6375994682312012,0.19850905239582062,0.3390123248100281,0.0799325704574585,49,10.4
500,gaussiana,3,2,1500,2000,0.578762948513031,0.18542854487895966,0.32556086778640747,0.14055925607681274,129,10.3
500,block_bootstrap,3,0,1500,2000,0.4887632727622986,0.16119790077209473,0.3166137635707855,0.25286561250686646,57,10.4
500,block_bootstrap,3,1,1500,2000,0.5969663858413696,0.1902007758617401,0.3296208679676056,0.11844050884246826,194,10.2
500,block_bootstrap,3,2,1500,2000,0.58577960729599,0.18718713521957397,0.32897743582725525,0.13240838050842285,190,10.4
500,vae,3,0,1500,2000,0.4543612599372864,0.14552532136440277,0.29946964979171753,0.3255062699317932,142,11.7
500,vae,3,1,1500,2000,0.5103784799575806,0.17194095253944397,0.31610164046287537,0.20307278633117676,190,11.9
500,vae,3,2,1500,2000,0.5339568853378296,0.17517706751823425,0.3157366216182709,0.1880737543106079,179,11.7
500,wgan_gp,3,0,1500,2000,0.5885534286499023,0.1740891933441162,0.3329240679740906,0.19311589002609253,111,17.4
500,wgan_gp,3,1,1500,2000,0.4612267017364502,0.1597306728363037,0.30084970593452454,0.2596660852432251,184,17.1
500,wgan_gp,3,2,1500,2000,0.510675847530365,0.1672498881816864,0.30894893407821655,0.22481530904769897,143,17.1
500,realnvp,3,0,1500,2000,0.6085039377212524,0.1794031262397766,0.3378974199295044,0.16848641633987427,57,16.0
500,realnvp,3,1,1500,2000,0.4300009608268738,0.14899785816669464,0.2984499931335449,0.3094114661216736,255,16.3
500,realnvp,3,2,1500,2000,0.4542149305343628,0.14825321733951569,0.29425254464149475,0.3128628134727478,239,15.7
500,jitter,5,0,2500,3000,0.4438050091266632,0.14175637066364288,0.29444923996925354,0.3429749608039856,45,13.0
500,jitter,5,1,2500,3000,0.3977687656879425,0.14803288877010345,0.29237791895866394,0.3138839602470398,68,12.9
500,jitter,5,2,2500,3000,0.43813109397888184,0.14942795038223267,0.292294979095459,0.3074180483818054,77,13.1
500,gaussiana,5,0,2500,3000,0.467559814453125,0.15331248939037323,0.3054500222206116,0.2894136309623718,67,12.9
500,gaussiana,5,1,2500,3000,0.6627402901649475,0.20595602691173553,0.346673846244812,0.04541665315628052,38,13.0
500,gaussiana,5,2,2500,3000,0.5857694149017334,0.18441006541252136,0.32303935289382935,0.14527982473373413,101,12.9
500,block_bootstrap,5,0,2500,3000,0.4894322156906128,0.15740449726581573,0.31262093782424927,0.27044761180877686,72,13.2
500,block_bootstrap,5,1,2500,3000,0.5919009447097778,0.18497179448604584,0.3259274661540985,0.1426762342453003,117,13.1
500,block_bootstrap,5,2,2500,3000,0.6547674536705017,0.20466572046279907,0.3443962633609772,0.051397085189819336,164,13.1
500,vae,5,0,2500,3000,0.44781219959259033,0.14215916395187378,0.2933713495731354,0.3411080241203308,124,14.1
500,vae,5,1,2500,3000,0.5007781982421875,0.17261089384555817,0.31657296419143677,0.19996768236160278,135,14.1
500,vae,5,2,2500,3000,0.5658055543899536,0.18207381665706635,0.3226223587989807,0.1561080813407898,133,14.4
500,wgan_gp,5,0,2500,3000,0.6305396556854248,0.17448017001152039,0.33126959204673767,0.1913037896156311,211,19.9
500,wgan_gp,5,1,2500,3000,0.4640115201473236,0.16334138810634613,0.3060063421726227,0.24293076992034912,121,19.7
500,wgan_gp,5,2,2500,3000,0.508762538433075,0.1681922972202301,0.3097204864025116,0.2204473614692688,136,19.7
500,realnvp,5,0,2500,3000,0.6373124718666077,0.1959415078163147,0.35214611887931824,0.09183287620544434,33,19.2
500,realnvp,5,1,2500,3000,0.4139901399612427,0.14465747773647308,0.2950112521648407,0.3295286297798157,146,19.1
500,realnvp,5,2,2500,3000,0.4519426226615906,0.14455194771289825,0.29391321539878845,0.33001774549484253,188,19.3
500,jitter,10,0,5000,5500,0.4291134774684906,0.14170853793621063,0.29269152879714966,0.3431966304779053,27,20.9
500,jitter,10,1,5000,5500,0.4039396643638611,0.1496616005897522,0.29428550601005554,0.30633509159088135,30,20.2
500,jitter,10,2,5000,5500,0.43644529581069946,0.15221014618873596,0.2962218225002289,0.29452288150787354,31,21.0
500,gaussiana,10,0,5000,5500,0.49811020493507385,0.16172043979167938,0.31347572803497314,0.250443696975708,57,21.3
500,gaussiana,10,1,5000,5500,0.6767522096633911,0.20902404189109802,0.3493654131889343,0.031196773052215576,21,21.2
500,gaussiana,10,2,5000,5500,0.6592458486557007,0.20679977536201477,0.3446996808052063,0.04150599241256714,59,21.6
500,block_bootstrap,10,0,5000,5500,0.48703017830848694,0.15638720989227295,0.3111129105091095,0.27516263723373413,51,22.1
500,block_bootstrap,10,1,5000,5500,0.5666584968566895,0.1771542727947235,0.31809353828430176,0.17890959978103638,52,21.6
500,block_bootstrap,10,2,5000,5500,0.6106963753700256,0.19564326107501984,0.337803453207016,0.0932152271270752,126,21.4
500,vae,10,0,5000,5500,0.46278318762779236,0.14656920731067657,0.2986208498477936,0.32066798210144043,56,22.6
500,vae,10,1,5000,5500,0.5061816573143005,0.1724267452955246,0.3158749043941498,0.2008211612701416,76,22.5
500,vae,10,2,5000,5500,0.5918339490890503,0.176421120762825,0.319174200296402,0.1823076605796814,167,22.6
500,wgan_gp,10,0,5000,5500,0.5922190546989441,0.1736498922109604,0.330316960811615,0.19515204429626465,85,27.7
500,wgan_gp,10,1,5000,5500,0.45479872822761536,0.15579642355442047,0.2986281216144562,0.2779008746147156,166,27.9
500,wgan_gp,10,2,5000,5500,0.5061384439468384,0.16048581898212433,0.3055178225040436,0.2561660408973694,109,27.9
500,realnvp,10,0,5000,5500,0.653166651725769,0.20123112201690674,0.3577810525894165,0.06731605529785156,13,26.6
500,realnvp,10,1,5000,5500,0.42471835017204285,0.15095771849155426,0.3006450831890106,0.30032771825790405,30,27.7
500,realnvp,10,2,5000,5500,0.48539695143699646,0.15494823455810547,0.30562567710876465,0.28183215856552124,72,26.9
500,jitter,20,0,10000,10500,0.43132996559143066,0.13149122893810272,0.28081566095352173,0.3905527591705322,22,34.3
500,jitter,20,1,10000,10500,0.40852680802345276,0.14952531456947327,0.2957082688808441,0.30696678161621094,20,34.8
500,jitter,20,2,10000,10500,0.436255544424057,0.15186679363250732,0.2944890558719635,0.2961142659187317,19,34.9
500,gaussiana,20,0,10000,10500,0.650532603263855,0.1993367224931717,0.33912140130996704,0.07609641551971436,51,34.6
500,gaussiana,20,1,10000,10500,0.701546311378479,0.21487043797969818,0.35325339436531067,0.004099369049072266,9,35.2
500,gaussiana,20,2,10000,10500,0.7196561098098755,0.22415220737457275,0.36113426089286804,-0.03892064094543457,49,35.6
500,block_bootstrap,20,0,10000,10500,0.48971572518348694,0.1574563831090927,0.312027245759964,0.27020716667175293,32,36.4
500,block_bootstrap,20,1,10000,10500,0.556826651096344,0.17593790590763092,0.31785741448402405,0.1845473051071167,65,36.6
500,block_bootstrap,20,2,10000,10500,0.647075355052948,0.20644353330135345,0.34633398056030273,0.04315716028213501,77,36.6
500,vae,20,0,10000,10500,0.45308923721313477,0.14764240384101868,0.2990754544734955,0.31569385528564453,75,37.4
500,vae,20,1,10000,10500,0.5421875715255737,0.1775599867105484,0.31973913311958313,0.17702919244766235,66,37.3
500,vae,20,2,10000,10500,0.5678161382675171,0.1801161915063858,0.3231446146965027,0.1651814579963684,83,37.2
500,wgan_gp,20,0,10000,10500,0.5839660167694092,0.17608286440372467,0.3307636082172394,0.1838754415512085,87,40.9
500,wgan_gp,20,1,10000,10500,0.4392368197441101,0.15645769238471985,0.30207884311676025,0.2748359441757202,75,40.3
500,wgan_gp,20,2,10000,10500,0.5144156813621521,0.15568898618221283,0.2983552813529968,0.2783988118171692,56,41.5
500,realnvp,20,0,10000,10500,0.6891807317733765,0.20712536573410034,0.3634161651134491,0.0399969220161438,7,40.1
500,realnvp,20,1,10000,10500,0.4276396334171295,0.15061067044734955,0.2998959720134735,0.3019362688064575,17,41.6
500,realnvp,20,2,10000,10500,0.47735467553138733,0.15183298289775848,0.3026539981365204,0.2962709665298462,34,41.7
500,jitter,30,0,15000,15500,0.42078015208244324,0.13499818742275238,0.28292593359947205,0.3742983937263489,13,49.6
500,jitter,30,1,15000,15500,0.3856313228607178,0.14396736025810242,0.28953781723976135,0.33272725343704224,17,50.4
500,jitter,30,2,15000,15500,0.4422062933444977,0.14850060641765594,0.29135245084762573,0.3117161989212036,16,50.3
500,gaussiana,30,0,15000,15500,0.6871041655540466,0.21904954314231873,0.3646490275859833,-0.015270352363586426,0,50.0
500,gaussiana,30,1,15000,15500,0.7137146592140198,0.20716281235218048,0.3487602472305298,0.03982335329055786,5,49.8
500,gaussiana,30,2,15000,15500,0.8847525119781494,0.26953965425491333,0.3979591131210327,-0.24928641319274902,25,49.5
500,block_bootstrap,30,0,15000,15500,0.4911143481731415,0.15913964807987213,0.31187063455581665,0.2624053955078125,28,51.3
500,block_bootstrap,30,1,15000,15500,0.5471446514129639,0.17521974444389343,0.316882848739624,0.1878759264945984,58,52.0
500,block_bootstrap,30,2,15000,15500,0.6012133359909058,0.1907745599746704,0.33095794916152954,0.11578106880187988,40,53.4
500,vae,30,0,15000,15500,0.47297704219818115,0.1512022167444229,0.3027885854244232,0.2991945147514343,86,49.8
500,vae,30,1,15000,15500,0.5469747185707092,0.17654098570346832,0.317972868680954,0.18175214529037476,19,51.1
500,vae,30,2,15000,15500,0.661120593547821,0.19777585566043854,0.3393348753452301,0.08333086967468262,88,50.4
500,wgan_gp,30,0,15000,15500,0.5666678547859192,0.16961266100406647,0.32343238592147827,0.21386414766311646,86,57.2
500,wgan_gp,30,1,15000,15500,0.42270609736442566,0.15076054632663727,0.2972813546657562,0.30124157667160034,61,55.9
500,wgan_gp,30,2,15000,15500,0.5603005886077881,0.16752935945987701,0.30954813957214355,0.22352004051208496,53,56.5
500,realnvp,30,0,15000,15500,0.7031040787696838,0.20690195262432098,0.35798895359039307,0.04103243350982666,3,55.3
500,realnvp,30,1,15000,15500,0.42857518792152405,0.14948411285877228,0.2994408905506134,0.3071577548980713,11,55.3
500,realnvp,30,2,15000,15500,0.48047810792922974,0.15633520483970642,0.3072368800640106,0.2754036784172058,17,55.1
