n_real,generador,ratio,seed,n_synth,n_train,val_mse,test_mse,test_mae,test_r2,epoca_mejor,segundos,receta
3000,vae,0.25,0,750,3750,0.435322642326355,0.15914186835289,0.2993924617767334,0.3173189163208008,65,8.9,f16761a9
3000,vae,0.25,1,750,3750,0.4229561984539032,0.1589874178171157,0.2964727878570556,0.317981481552124,86,9.1,f16761a9
3000,vae,0.25,2,750,3750,0.3955847024917602,0.1555447429418563,0.2938790917396545,0.3327497243881225,68,8.9,f16761a9
3000,realnvp,0.25,0,750,3750,0.4340470731258392,0.1595233529806137,0.3010174930095672,0.3156824707984924,71,10.0,f16761a9
3000,realnvp,0.25,1,750,3750,0.3814870119094848,0.1424964517354965,0.2835532426834106,0.3887238502502441,80,10.0,f16761a9
3000,realnvp,0.25,2,750,3750,0.3820839822292328,0.147932544350624,0.2888996601104736,0.3654043078422546,95,10.0,f16761a9
3000,jitter,0.5,0,1500,4500,0.4350141584873199,0.1527673155069351,0.2959751188755035,0.3446642756462097,78,9.4,f16761a9
3000,jitter,0.5,1,1500,4500,0.3742969036102295,0.1417167633771896,0.2826710641384125,0.3920685052871704,82,9.4,f16761a9
3000,jitter,0.5,2,1500,4500,0.3710962235927582,0.146279975771904,0.2843522429466247,0.3724933862686157,79,9.5,f16761a9
3000,gaussiana,0.5,0,1500,4500,0.4720759093761444,0.1686562150716781,0.3068488538265228,0.276504635810852,32,9.4,f16761a9
3000,gaussiana,0.5,1,1500,4500,0.5067601203918457,0.1825321167707443,0.3197009563446045,0.2169802784919738,29,9.4,f16761a9
3000,gaussiana,0.5,2,1500,4500,0.4117636084556579,0.1598155945539474,0.297610729932785,0.3144288063049316,53,9.5,f16761a9
3000,block_bootstrap,0.5,0,1500,4500,0.4245256781578064,0.1583433896303177,0.303503930568695,0.3207442164421081,77,9.5,f16761a9
3000,block_bootstrap,0.5,1,1500,4500,0.3874452412128448,0.1397153288125991,0.2814905643463135,0.4006541967391968,81,9.5,f16761a9
3000,block_bootstrap,0.5,2,1500,4500,0.3819896280765533,0.1456221640110016,0.2851779758930206,0.375315248966217,80,9.5,f16761a9
3000,vae,0.5,0,1500,4500,0.4521782994270324,0.1628272831439972,0.3011413216590881,0.3015093803405761,76,10.1,f16761a9
3000,vae,0.5,1,1500,4500,0.4272597432136535,0.1603793501853943,0.2995087206363678,0.3120104074478149,31,10.1,f16761a9
3000,vae,0.5,2,1500,4500,0.3997145593166351,0.1563760638236999,0.295104831457138,0.3291835784912109,50,10.1,f16761a9
3000,realnvp,0.5,0,1500,4500,0.42064169049263,0.1562917232513427,0.2989275455474853,0.3295453786849975,68,11.2,f16761a9
3000,realnvp,0.5,1,1500,4500,0.3774506449699402,0.1409724056720733,0.2819455862045288,0.3952616453170776,66,11.1,f16761a9
3000,realnvp,0.5,2,1500,4500,0.3669498562812805,0.139194369316101,0.2800022959709167,0.4028890132904053,83,11.1,f16761a9
3000,jitter,0.75,0,2250,5250,0.4215018451213836,0.153779000043869,0.295875608921051,0.340324342250824,53,10.7,f16761a9
3000,jitter,0.75,1,2250,5250,0.3773526847362518,0.143412783741951,0.2834788262844085,0.3847929835319519,72,10.7,f16761a9
3000,jitter,0.75,2,2250,5250,0.3671347200870514,0.1438987851142883,0.2836062908172607,0.3827081322669983,66,10.7,f16761a9
3000,gaussiana,0.75,0,2250,5250,0.4728109240531921,0.1708762198686599,0.3078346848487854,0.266981303691864,29,10.7,f16761a9
3000,gaussiana,0.75,1,2250,5250,0.5228398442268372,0.1929387599229812,0.3260652124881744,0.1723382472991943,17,10.7,f16761a9
3000,gaussiana,0.75,2,2250,5250,0.4143152236938476,0.1585027575492859,0.2974947690963745,0.3200605511665344,33,10.7,f16761a9
3000,block_bootstrap,0.75,0,2250,5250,0.4054876863956451,0.1547335684299469,0.2992583811283111,0.3362295031547546,73,10.8,f16761a9
3000,block_bootstrap,0.75,1,2250,5250,0.3911011219024658,0.1387926191091537,0.2810653150081634,0.4046124219894409,92,10.8,f16761a9
3000,block_bootstrap,0.75,2,2250,5250,0.3859860301017761,0.1454148739576339,0.285832405090332,0.3762044906616211,77,10.8,f16761a9
3000,vae,0.75,0,2250,5250,0.4455655217170715,0.1609910130500793,0.2996318340301513,0.3093865513801574,73,11.3,f16761a9
3000,vae,0.75,1,2250,5250,0.4282876849174499,0.1609964668750763,0.2978590130805969,0.3093631267547607,57,11.3,f16761a9
3000,vae,0.75,2,2250,5250,0.4034389555454254,0.1571695208549499,0.2956649661064148,0.3257798552513122,38,11.3,f16761a9
3000,realnvp,0.75,0,2250,5250,0.4217351078987121,0.158101812005043,0.2992029190063476,0.3217805027961731,47,12.3,f16761a9
3000,realnvp,0.75,1,2250,5250,0.3788107633590698,0.1416427046060562,0.2821525335311889,0.3923861980438232,64,12.3,f16761a9
3000,realnvp,0.75,2,2250,5250,0.3694055676460266,0.1400895118713379,0.2818874418735504,0.3990490436553955,94,12.4,f16761a9
3000,jitter,1.0,0,3000,6000,0.426916092634201,0.1544711589813232,0.2955414354801178,0.3373551368713379,56,11.8,f16761a9
3000,jitter,1.0,1,3000,6000,0.3761312961578369,0.1418909579515457,0.2825276255607605,0.3913212418556213,73,11.8,f16761a9
3000,jitter,1.0,2,3000,6000,0.3676884770393371,0.1439952403306961,0.2830750942230224,0.3822943568229675,74,11.8,f16761a9
3000,gaussiana,1.0,0,3000,6000,0.5038777589797974,0.1721756160259246,0.3092743754386902,0.261407196521759,30,11.8,f16761a9
3000,gaussiana,1.0,1,3000,6000,0.5529155135154724,0.1992364078760147,0.3324601054191589,0.1453227996826172,17,11.8,f16761a9
3000,gaussiana,1.0,2,3000,6000,0.4222548604011535,0.1623038947582245,0.3018068075180053,0.3037545680999756,36,11.8,f16761a9
3000,block_bootstrap,1.0,0,3000,6000,0.4318017959594726,0.1620716005563736,0.3072177767753601,0.3047510385513305,49,11.9,f16761a9
3000,block_bootstrap,1.0,1,3000,6000,0.4025656282901764,0.1433390825986862,0.2867037653923034,0.3851091265678406,81,11.9,f16761a9
3000,block_bootstrap,1.0,2,3000,6000,0.3880165815353393,0.1454253047704696,0.2855054140090942,0.3761597275733948,62,11.9,f16761a9
3000,vae,1.0,0,3000,6000,0.4481070339679718,0.1609832793474197,0.3002116978168487,0.3094196915626526,80,12.4,f16761a9
3000,vae,1.0,1,3000,6000,0.4393703639507293,0.1635990142822265,0.2999970912933349,0.2981988191604614,51,12.5,f16761a9
3000,vae,1.0,2,3000,6000,0.4082427620887756,0.1592306792736053,0.2978643178939819,0.3169379234313965,44,12.5,f16761a9
3000,realnvp,1.0,0,3000,6000,0.4205416738986969,0.1530234813690185,0.295267790555954,0.3435653448104858,63,13.5,f16761a9
3000,realnvp,1.0,1,3000,6000,0.3739796876907348,0.1386700272560119,0.2792191505432129,0.4051383137702942,58,13.5,f16761a9
3000,realnvp,1.0,2,3000,6000,0.3669705986976623,0.1352450847625732,0.276469737291336,0.4198305010795593,74,13.5,f16761a9
3000,jitter,3.0,0,9000,12000,0.4262252748012543,0.1568957716226577,0.2997353672981262,0.3269541263580322,29,21.1,f16761a9
3000,jitter,3.0,1,9000,12000,0.3692671656608581,0.1329382807016372,0.2744275033473968,0.4297261238098144,53,21.1,f16761a9
3000,jitter,3.0,2,9000,12000,0.3496280312538147,0.1365301012992859,0.2768335044384002,0.4143180847167969,60,21.1,f16761a9
3000,gaussiana,3.0,0,9000,12000,0.5387093424797058,0.1894513368606567,0.3242025077342987,0.1872984766960144,30,21.1,f16761a9
3000,gaussiana,3.0,1,9000,12000,0.5637310147285461,0.2012293338775634,0.3377145528793335,0.1367736458778381,48,21.1,f16761a9
3000,gaussiana,3.0,2,9000,12000,0.4607168734073639,0.1788074076175689,0.3166436851024627,0.2329583764076233,26,21.1,f16761a9
3000,block_bootstrap,3.0,0,9000,12000,0.4244191646575928,0.1574455648660659,0.3048917949199676,0.3245956897735595,54,21.4,f16761a9
3000,block_bootstrap,3.0,1,9000,12000,0.4107210338115692,0.1465012729167938,0.2922191321849823,0.3715441226959228,81,21.3,f16761a9
3000,block_bootstrap,3.0,2,9000,12000,0.3948066234588623,0.1456996947526931,0.2890914976596832,0.3749826550483703,65,22.2,f16761a9
3000,vae,3.0,0,9000,12000,0.4392194151878357,0.1608391404151916,0.2998714745044708,0.3100380301475525,48,22.6,f16761a9
3000,vae,3.0,1,9000,12000,0.4562960863113403,0.1690763682126999,0.3059943616390228,0.274702250957489,53,22.6,f16761a9
3000,vae,3.0,2,9000,12000,0.4233784079551697,0.1625295877456665,0.301198661327362,0.3027864098548889,30,22.6,f16761a9
3000,realnvp,3.0,0,9000,12000,0.420762836933136,0.1483566761016845,0.289980947971344,0.3635848760604858,38,23.7,f16761a9
3000,realnvp,3.0,1,9000,12000,0.3603288829326629,0.130544975399971,0.2711666524410248,0.4399928450584411,64,23.9,f16761a9
3000,realnvp,3.0,2,9000,12000,0.3582170009613037,0.1299561560153961,0.2706077098846435,0.4425187706947326,57,23.9,f16761a9
3000,jitter,5.0,0,15000,18000,0.4296350479125976,0.1585887670516967,0.2998838424682617,0.3196915984153747,15,31.7,f16761a9
3000,jitter,5.0,1,15000,18000,0.3643916547298431,0.1325967907905578,0.276438295841217,0.4311910271644592,41,31.7,f16761a9
3000,jitter,5.0,2,15000,18000,0.3551492094993591,0.1371449381113052,0.2770027220249176,0.4116805791854858,37,31.6,f16761a9
3000,gaussiana,5.0,0,15000,18000,0.5347714424133301,0.1968983560800552,0.3311218321323395,0.1553524732589721,47,31.7,f16761a9
3000,gaussiana,5.0,1,15000,18000,0.5463899970054626,0.2010051757097244,0.3372645974159241,0.1377351880073547,41,31.6,f16761a9
3000,gaussiana,5.0,2,15000,18000,0.4819382131099701,0.1911577582359314,0.3264383375644684,0.1799783110618591,45,31.7,f16761a9
3000,block_bootstrap,5.0,0,15000,18000,0.4345541000366211,0.157482698559761,0.3081017434597015,0.3244363665580749,30,32.0,f16761a9
3000,block_bootstrap,5.0,1,15000,18000,0.4121219515800476,0.1466318368911743,0.2930259108543396,0.3709840178489685,82,32.0,f16761a9
3000,block_bootstrap,5.0,2,15000,18000,0.3962611258029938,0.145583301782608,0.2907192409038543,0.3754819631576538,51,32.0,f16761a9
3000,vae,5.0,0,15000,18000,0.4382165074348449,0.1664827615022659,0.3048209846019745,0.2858282327651977,47,32.3,f16761a9
3000,vae,5.0,1,15000,18000,0.4650958478450775,0.1734076142311096,0.3102168142795563,0.2561222314834595,42,32.4,f16761a9
3000,vae,5.0,2,15000,18000,0.4359812438488006,0.169034868478775,0.3064825236797333,0.2748802900314331,56,32.3,f16761a9
3000,realnvp,5.0,0,15000,18000,0.430864542722702,0.1448378413915634,0.2887125611305237,0.3786798119544983,44,33.5,f16761a9
3000,realnvp,5.0,1,15000,18000,0.3629563152790069,0.131203606724739,0.2716084718704223,0.4371674656867981,36,33.4,f16761a9
3000,realnvp,5.0,2,15000,18000,0.362872451543808,0.1299559623003006,0.2710404396057129,0.4425196051597595,65,33.4,f16761a9
250,diffusion_ts,0.25,0,62,312,0.469245433807373,0.1740167886018753,0.3113510310649872,0.2535090446472168,76,3.2,f16761a9
250,diffusion_ts,0.5,0,125,375,0.6785872578620911,0.2182961851358413,0.3496428728103637,0.0635608434677124,99,3.2,f16761a9
250,diffusion_ts,0.75,0,188,438,0.6673222184181213,0.2166274189949035,0.3484798669815063,0.0707194805145263,99,3.2,f16761a9
250,diffusion_ts,1.0,0,250,500,0.6718246936798096,0.2231578081846237,0.3551611006259918,0.0427056550979614,99,3.3,f16761a9
250,diffusion_ts,3.0,0,750,1000,0.798202395439148,0.2659080624580383,0.3925404846668243,-0.1406828165054321,0,4.2,f16761a9
250,diffusion_ts,5.0,0,1250,1500,0.4266353547573089,0.1575245261192321,0.292933702468872,0.324256956577301,93,5.0,f16761a9
250,diffusion_ts,0.25,1,62,312,0.6564273238182068,0.2244614362716674,0.3620970547199249,0.0371133685111999,87,3.1,f16761a9
250,diffusion_ts,0.5,1,125,375,0.6644811630249023,0.2263587266206741,0.3630448579788208,0.0289744734764099,83,3.2,f16761a9
250,diffusion_ts,0.75,1,188,438,0.6642056703567505,0.2263756990432739,0.3632116317749023,0.0289016366004943,96,3.3,f16761a9
250,diffusion_ts,1.0,1,250,500,0.6690201759338379,0.2273750752210617,0.3631353080272674,0.0246145725250244,99,3.4,f16761a9
250,diffusion_ts,3.0,1,750,1000,0.6751003861427307,0.2283539175987243,0.3634377419948578,0.0204155445098876,99,4.2,f16761a9
250,diffusion_ts,5.0,1,1250,1500,0.652584969997406,0.220689907670021,0.3507563173770904,0.0532923340797424,81,5.0,f16761a9
250,diffusion_ts,0.25,2,62,312,0.6229451298713684,0.2051577568054199,0.3492219448089599,0.1199216246604919,99,3.1,f16761a9
250,diffusion_ts,0.5,2,125,375,0.6222135424613953,0.2056834399700164,0.3486365675926208,0.1176665425300598,99,3.2,f16761a9
250,diffusion_ts,0.75,2,188,438,0.611282229423523,0.2020836919546127,0.34436696767807,0.1331086158752441,99,3.4,f16761a9
250,diffusion_ts,1.0,2,250,500,0.5227714776992798,0.1837173104286193,0.3273254632949829,0.2118960618972778,99,3.4,f16761a9
250,diffusion_ts,3.0,2,750,1000,0.5231226682662964,0.179410383105278,0.3276889622211456,0.2303717732429504,86,4.3,f16761a9
250,diffusion_ts,5.0,2,1250,1500,0.4609898924827575,0.1617323905229568,0.31021249294281,0.3062061667442322,62,5.0,f16761a9
1000,diffusion_ts,0.25,0,250,1250,0.468819260597229,0.1676588356494903,0.3014310896396637,0.2807831168174743,85,4.7,f16761a9
1000,diffusion_ts,0.5,0,500,1500,0.46159428358078,0.1662435829639434,0.2993468940258026,0.2868542671203613,94,5.1,f16761a9
1000,diffusion_ts,0.75,0,750,1750,0.4779579043388366,0.1691978722810745,0.3021111488342285,0.274181067943573,98,5.5,f16761a9
1000,diffusion_ts,1.0,0,1000,2000,0.477373868227005,0.1683211177587509,0.3013824224472046,0.2779421210289001,99,5.9,f16761a9
1000,diffusion_ts,3.0,0,3000,4000,0.4450637698173523,0.1580622196197509,0.2928124666213989,0.3219503760337829,99,9.1,f16761a9
1000,diffusion_ts,5.0,0,5000,6000,0.4373043477535248,0.1554487943649292,0.2912566065788269,0.3331613540649414,99,12.3,f16761a9
1000,diffusion_ts,0.25,1,250,1250,0.4394885599613189,0.1670717447996139,0.3064677715301513,0.2833016514778137,64,4.7,f16761a9
1000,diffusion_ts,0.5,1,500,1500,0.4344251751899719,0.1678156405687332,0.3074233531951904,0.2801104784011841,53,5.0,f16761a9
1000,diffusion_ts,0.75,1,750,1750,0.4388884603977203,0.1675250828266143,0.3075849711894989,0.281356930732727,55,5.5,f16761a9
1000,diffusion_ts,1.0,1,1000,2000,0.431503027677536,0.1620466411113739,0.3036559224128723,0.3048581480979919,76,5.9,f16761a9
1000,diffusion_ts,3.0,1,3000,4000,0.4195366203784942,0.1574817895889282,0.2976435124874115,0.3244402408599853,44,9.1,f16761a9
1000,diffusion_ts,5.0,1,5000,6000,0.4145062863826751,0.1553233861923217,0.2976660430431366,0.3336992859840393,59,12.2,f16761a9
1000,diffusion_ts,0.25,2,250,1250,0.4231325685977936,0.1559865921735763,0.2985710203647613,0.3308542966842651,86,4.7,f16761a9
1000,diffusion_ts,0.5,2,500,1500,0.4070639014244079,0.1539335399866104,0.2945306003093719,0.3396614193916321,92,5.0,f16761a9
1000,diffusion_ts,0.75,2,750,1750,0.4127257764339447,0.1570119559764862,0.2979154288768768,0.3264557719230652,83,5.4,f16761a9
1000,diffusion_ts,1.0,2,1000,2000,0.4091573357582092,0.1559679061174392,0.2972808182239532,0.330934464931488,86,5.9,f16761a9
1000,diffusion_ts,3.0,2,3000,4000,0.395449161529541,0.1471800804138183,0.2897075712680816,0.3686321973800659,70,9.0,f16761a9
1000,diffusion_ts,5.0,2,5000,6000,0.3810397386550903,0.1384633779525756,0.2809059917926788,0.4060247540473938,86,12.3,f16761a9
3000,diffusion_ts,0.25,0,750,3750,0.4355865716934204,0.1586572676897049,0.2996232211589813,0.3193977475166321,89,8.7,f16761a9
3000,diffusion_ts,0.5,0,1500,4500,0.4235473871231079,0.15615975856781,0.2962271571159363,0.3301114439964294,73,9.9,f16761a9
3000,diffusion_ts,0.75,0,2250,5250,0.4165005385875702,0.1529635637998581,0.2913461923599243,0.3438224196434021,81,11.2,f16761a9
3000,diffusion_ts,1.0,0,3000,6000,0.409871369600296,0.1516897529363632,0.2898539304733276,0.3492867350578308,61,12.3,f16761a9
3000,diffusion_ts,3.0,0,9000,12000,0.3862866461277008,0.144425094127655,0.2867738008499145,0.380450427532196,82,21.9,f16761a9
3000,diffusion_ts,5.0,0,15000,18000,0.381773293018341,0.142889529466629,0.2858506441116333,0.3870376348495483,76,31.6,f16761a9
3000,diffusion_ts,0.25,1,750,3750,0.3902984857559204,0.1470095366239547,0.2883926928043365,0.369363784790039,83,8.7,f16761a9
3000,diffusion_ts,0.5,1,1500,4500,0.3790594041347503,0.1430587321519851,0.2836567759513855,0.3863117694854736,72,9.9,f16761a9
3000,diffusion_ts,0.75,1,2250,5250,0.3723734319210052,0.1384905576705932,0.2797313332557678,0.4059081673622131,60,11.2,f16761a9
3000,diffusion_ts,1.0,1,3000,6000,0.3722987771034241,0.1365218758583068,0.2788443863391876,0.4143533706665039,68,12.3,f16761a9
3000,diffusion_ts,3.0,1,9000,12000,0.3699449300765991,0.1359424740076065,0.2775376439094543,0.4168388247489929,25,21.9,f16761a9
3000,diffusion_ts,5.0,1,15000,18000,0.3820275366306305,0.1367158740758896,0.2803139388561249,0.4135211706161499,15,31.6,f16761a9
3000,diffusion_ts,0.25,2,750,3750,0.3772296905517578,0.1477904170751571,0.2874048948287964,0.3660139441490173,78,8.7,f16761a9
3000,diffusion_ts,0.5,2,1500,4500,0.3695080280303955,0.1457284986972808,0.2851486206054687,0.374859094619751,93,9.8,f16761a9
3000,diffusion_ts,0.75,2,2250,5250,0.3658490777015686,0.1445841342210769,0.2840773463249206,0.3797681927680969,91,11.2,f16761a9
3000,diffusion_ts,1.0,2,3000,6000,0.3636133968830108,0.1436443924903869,0.2834827601909637,0.3837994337081909,88,12.4,f16761a9
3000,diffusion_ts,3.0,2,9000,12000,0.3557650744915008,0.1419782489538192,0.2815987169742584,0.3909468054771423,91,21.9,f16761a9
3000,diffusion_ts,5.0,2,15000,18000,0.3505639433860779,0.1393460631370544,0.2800992429256439,0.4022382497787475,85,31.6,f16761a9
